name,name2,account,mint_account,liquidity,price,apy_24h,apy_7d,apy_30d,volume_24h,volume_24h_quote,volume_7d,volume_7d_quote,volume_30d,volume_30d_quote
MER/SOL,MER/SOL[deprecated],8JFmga7ckN4y5tn9SDoV9gXkAyXXcAnKNYcbxwgqugEC,BXM9ph4AuhCUzf94HQu5FnfeVThKj5oyrnb1krY1zax5,5203.804000352848,0.0011295499800876145,0.014130189373302305,0.03936916187508924,0.04683880842967516,124.2419390522235,1.236976693072715,2221.6032515545294,22.11871019070619,13177.631210805785,131.1990363481261
FIDA/SOL,FIDA/SOL[deprecated],EQqcMTDqRdtR8CKpnK34MjYbLQS33UusQGQfte9VPn5u,FJ9Q9ojA7vdf5rFbcTc6dd7D3nLpwSxdtFSE8cwfuvqt,11165.34372710692,0.013639984070091598,0.07946780390953986,0.07767209177450939,0.06527858302235749,1496.1235977560384,14.895694919912769,11066.475340782416,110.17996157688586,44413.1877033321,442.1862575003196
MAPS/SOL,MAPS/SOL[deprecated],3J9zQTjQDSd9qd2nGF13buaqrCCfeocpmq7MGUzdU9zN,EHkfnhKLLTUqo1xMZLxhM9EusEgpN6RXPpZsGpUsewaa,16115.81854804707,0.008537465153325369,0.02425574453191847,0.028742730479201003,0.05733113983571793,709.0581150851974,7.059519266081217,6047.503590614866,60.21011141591862,61509.24753267027,612.3979244590828
COPE/SOL,COPE/SOL[deprecated],5hDH3K7uK12xojeDrkCWa8HPD46JWV8w73Sz6dB1eZvJ,2697FyJ4vD9zwAVPr33fdVPDv54pyZZiBv9S2AoKMyQf,6733.02668013227,0.003453982477100757,0.033651612039109664,0.03444645011803304,0.04151126928648881,248.24687169317076,2.4715937046313297,2456.4694062605945,24.457082897855383,15060.521059118484,149.9454506085074
USDC/USDT[stable],USDC/USDT[deprecated],FX5UWkujjpU4yKB4yvKVEzG2Z8r2PLmLpyVmv12yqAUQ,33k9G5HeH5JFukXTVxx3EmZrqjhb19Ej2GC2kqVPCKnM,2664.468848877226,0.99951798216534,0.009190868377932423,0.04327790973133149,0.07967421700601106,134.7391065234671,134.7440920548731,2603.6572877840404,2603.753626668227,23230.378723748843,23231.238279565187
SOL/USDC[aquafarm],SOL/USDC,EGZ7tiLeH62TPV1gL8WwbXGzEPa9zmcpVnnkPKKnrE2U,APDFRM3HMr8CAGXwKHiu2f5ePSpaiEJhaURwhsRrUUt9,108406386.98002683,100.49215542866749,0.29829207800047863,0.3327263403570188,0.3250244656731969,51390537.93013096,51417223.46911143,364821183.64871997,365010624.1626604,1055124155.8012903,1055672049.5950302
SOL/USDT[aquafarm],SOL/USDT,Dqk7mHQBx2ZWExmyrR2S8X6UG75CrbbpK2FSBZsNYsw6,FZthQCuYHhcfiDma7QrX7buDHwrZEd7vL8SjS6LQa3Tx,12637338.717022859,100.44371641750745,0.060106389162527106,0.06186538184835319,0.09519294488135892,854603.5771117943,854635.198614143,6497512.527744711,6497752.944603661,44342272.3522962,44343913.077080056
ETH/SOL[aquafarm],ETH/SOL,EuK3xDa4rWuHeMQCBsHf1ETZNiEQb5C476oE9u9kp8Ji,71FymgN2ZUf7VvVTLE8jYEnjP3jSK1Frp2XT1nHs8Hob,321146.74790517136,29.449920350457983,0.013773493527821765,0.017922789363295537,0.03209618694414635,7616.5510941336315,75.83185079782588,69787.56791725832,694.8184778699554,609291.0937782177,6066.219571666843
ETH/USDC[aquafarm],ETH/USDC,FgZut2qVQEyPBibaTJbbX2PxaMZvT1vjDebiVaDp5BWP,3e1W6Aqcbuk2DfHUwRiRcyzpyYRRjg6yhZZcyEARydUX,2742478.136341451,2959.485973220101,0.04387483616188782,0.04748164744877018,0.04885768794579168,141594.86522397873,141668.39111896948,1097590.5461349802,1098160.4914300323,5497171.864666271,5500026.378356638
RAY/SOL[aquafarm],RAY/SOL,3THMPkPmcHJ54JtHRyazhs7UN7HbV5KiNJVLJs6hSPSC,5kimD5W6yJpHRHCyPtnEyDsQRdiiJKivu5AqN3si82Jc,47084.14855488204,0.02558741537236161,0.07524398198548114,0.07613055093843883,0.10590188342082708,5634.110524105257,56.09429036345338,40110.81519932511,399.3510075599871,261953.3508755258,2608.058053320647
ROPE/SOL[aquafarm],ROPE/SOL,DCENobjFZK59nLeMCVRkQtnkAWrJkWAVpmVnwVNc8gqH,ADrvfPBsRcJfGsN6Bs385zYddH52nuM5FA8UaAkX9o2V,3798.8686637955398,3.4159697331740343e-07,0.014002061578232734,0.020035822872559544,0.04087103147785299,70.91675895197682,0.7060609214653207,624.2022336004779,6.214677753887674,7982.1545797548715,79.47186957143441
STEP/SOL[aquafarm],STEP/SOL,2sNtf8wLZMR7XJm2pzvvVUNPTNRFsGTiC5vgDSGv5QGD,8nTzqDXHriG2CXKbybeuEh1EqDQMtrbYMFWcP7AkiDaP,107871.04758678915,0.001105774591796097,0.029968602795650636,0.08211488840493865,0.16515114454555535,3677.0355396820546,36.60927458863057,75962.35061942376,756.295804653761,790584.3151878881,7871.2098286328965
SRM/SOL[aquafarm],SRM/SOL,EJRXAkKyDhDgzdZz1Ss5CpWKWSK9xTR5S6GDLAer8mdh,9tf8rBSEQYG7AqL896fN2nZi1iYPqpWaLEdpbeQaC1Vy,149933.82751581792,0.02369573874950219,0.02772706241465163,0.046553686103455255,0.09610907474340939,4962.681816559703,49.409416731976336,59853.6210866076,595.9141884369534,636118.3355633385,6333.316761881108
FTT/SOL[aquafarm],FTT/SOL,68Bg6yQxWm3mrUYk3XzMiF5ycE41HwPhyEdaB1cp6wuo,EsYaDKJCmcJtJHFuJYwQZwqohvVMCrFzcg8yo3i328No,165919.94228611057,0.4104938271604938,0.01781297159011947,0.054622267396879885,0.06322402491548623,4354.272085910371,43.35197218150509,87342.2861289651,869.5966360908513,510046.27894957166,5078.119065607046
COPE/SOL[aquafarm],COPE/SOL,BRx4dJecxzeGYc1BskCWonfGCeMyv9G7tk66cf2QGhK6,CzieDbGRdN1QGaGDNpSqzEA18bi881ccvkkGZi51pe1k,33637.259362328194,0.003453982477100757,0.04678885101969384,0.03963297335293692,0.05378550329096389,2356.632069962125,23.463083133832388,17685.298185338615,176.07823760791135,112448.58234305728,1119.5597604844413
OXY/SOL[aquafarm],OXY/SOL,Cq4EZrvuFQpsCz8L3gS6t7iQ7VWzTtqDgSxD4AgVAAfd,7tYCdLN84EnTMkxM7HNamWJx7F4xgKe9KiiWvLyWjbgT,12215.500873119436,0.0023929410593389088,0.006785368531087471,0.03547833271200236,0.05648453533824726,91.19424079617269,0.9079474392291188,4531.806763383127,45.11954165056877,42526.5138123254,423.4021685814954
BTC/SOL[aquafarm],BTC/SOL,7N2AEJ98qBs4PwEwZ6k5pj8uZBKMkZrKZeiC7A64B47u,Acxs19v6eUMTEfdvkvWkRB4bwFCHm3XV9jABCy7c1mXe,170614.66782821136,394.47431302270013,0.02077884007028279,0.028194497231622626,0.05024381843299836,4719.635782164803,46.989603565957815,43146.264601494186,429.57252689659686,349233.32070419233,3477.034256314141
MER/SOL[aquafarm],MER/SOL,UJBm2tHwDbQZpjQvaHozg5qkjh6prSKhnWheqR5T76Q,HiwRobjfHZ4zsPtqCC4oBS24pSmy4t8GGkXRbQj4yU6L,24441.11441635406,0.0011295499800876145,0.028632760905909105,0.06434525407483119,0.07650553400286178,847.2784366079845,8.435667429390527,14949.604543410089,148.8411443987464,175171.40254227107,1744.0402483300584
FIDA/SOL[aquafarm],FIDA/SOL,4SUBbivGMvMhem3ajVtkmuPvL4GuQ8kfYTJFuQfG4F8t,EYsNdtyu4gGTaGz8N5m5iQ3G1N6rDyMbR72B3CqbWW4W,11016.01987390392,0.013639984070091598,0.413156798193388,0.33356406639239194,0.23261055530654356,7487.566871130995,74.54765901165865,45810.23710900167,456.0955506670815,155652.24399385112,1549.7037434672554
MAPS/SOL[aquafarm],MAPS/SOL,4rkgbbCPKk5zx3KiwcCNiSpNSSLgAkswKGfX7CJjGgtC,99pfC8fWymXgbq3CvrExhx3UxQDC1fMWEWLbNT83F45e,7984.264616070658,0.008537465153325369,0.11254048293858511,0.09594207021737464,0.14893062190344664,1494.5291474653488,14.879820265485353,9444.798400697146,94.03423338009902,84790.24573114823,844.1880299795722
USDC/USDT[stable][aquafarm],USDC/USDT,F13xvvx45jVGd84ynK3c8T89UejQVxjCLtmHfPmAXAHP,H2uzgruPvonVpCRhwwdukcpXK8TG17swFNzYFr2rtPxy,3518913.422518046,0.99951798216534,0.024410274128170803,0.025307307280381136,0.018944267122008304,706515.9386919681,706542.0807489557,5459474.367938332,5459676.375964243,22554816.181484595,22555650.740561996
ORCA/SOL[aquafarm],ORCA/SOL,2ZnVuidTHpi5WWKUwFXauYGhvdT9jRKYv5MDahtbwtYr,2uVjAuRXavpM6h1scGQaxqb6HVaNRn6T2X7HHXTabz25,16343363.850178491,0.01911919365373379,0.024499785615452588,0.02678149332614641,0.038132063641128505,627233.1299766598,6244.85394241995,5398188.749586521,53745.40770197651,37594136.64010311,374294.4707298199
ORCA/USDC[aquafarm],ORCA/USDC,2p7nYbtPBgtmY69NsE8DAW6szpRJn7tQvDnqvoEWQvjY,n8Mpu28RjeYD7oUX3LG1tPxzhRZh3YYLRSHcHRdS3Zx,17449715.887887854,1.9213289803218088,0.026276433666277594,0.02913055367822797,0.03553908378054113,695246.8727716607,695607.8932682669,6096342.993015321,6099508.637998442,36698556.76044158,36717613.20169326
KIN/SOL[aquafarm],KIN/SOL,Ez52BLSoZw3MxWxMK4ADsJXqzUiYW9sUnwcrrQwQGdLT,HEvnD66WcBfTajS9adUYnGRBMDehFtLySiFHSD6kEBWs,112570.22868366833,3.346276383910792e-07,0.039668848266637684,0.03932632932179961,0.041268590099457034,5690.029069424688,56.651026179059016,34992.74330539583,348.394497265988,179415.9630700656,1786.299911091852
SAMO/SOL[aquafarm],SAMO/SOL,DiAP9qmp5foN7fLTWfBWjo9KBS1jgvKUJLWi1ZhqKaja,D6N9j8F2DhtzDtrdpT74y3u2YmYAzcggiLc3nTjqux9M,2913879.5789991827,0.00018602956989247313,0.04156598849180528,0.0376243357847056,0.07891269817531446,266315.6096825717,2651.4895428372333,1615457.1622864197,16083.802890147548,13369551.031748345,133109.82707833877
LIQ/USDC[aquafarm],LIQ/USDC,AXSeEafwPUGSamiZWH8m2PJtvpDVtrofxvycNwxiysdh,3PD9SZFwXKkXr4akLf4ofo37ZUMycwML89R2P3qxcbZG,114137.52450992768,0.02693826095743691,0.02232180807787684,0.09576442623155199,0.2712509053216305,1617.5157933354067,1618.3557199540628,80804.3536105326,80846.31284690015,1253842.9048792985,1254493.9872586858
SNY/USDC[aquafarm],SNY/USDC,BDn3Fj9UXVi2mRVMR2jzpCrAZZphnwfkvFhs192yhCTu,AZpo4BJHHRetF96v6SGinFZBMXM4yWMo4RA8C4PriDLk,50611.849283917116,0.4278560572937355,0.008923557055352119,0.009353951197642978,0.02046420524317738,718.308158670683,718.6811541897075,4099.427603518735,4101.556311244271,46422.47080449058,46446.57657773443
mSOL/USDC[aquafarm],mSOL/USDC,Hme4Jnqhdz2jAPUMnS7jGE5zv6Y1ynqrUEhmUAWkXmzn,8PSfyiTVwPb6Rr2iZ8F3kNpbg65BCfJM9v8LfB916r44,2743845.2356127505,104.79438828752123,0.05363586675668611,0.06454987310146439,0.08661724512030641,178832.6306988213,178925.49302970374,2401136.0681038555,2402382.904831463,23158900.58524878,23170926.2959964
SLRS/USDC[aquafarm],SLRS/USDC,87Xz6RK1uzP5NEhSjMewZtDAZyg4V1tYAa1KHnvge17b,AtB4nUmdyQfuWWJ9xAHw9xyVnJFfSjSuVWkiYan8y86w,152351.92828467963,0.11863857341960478,0.02588585014765993,0.05168255902905837,0.03156313764060062,4372.858337243778,4375.129029209938,66013.4711102407,66047.74989243488,186710.99087138212,186807.94419441902
PORT/USDC[aquafarm],PORT/USDC,4if9Gy7dvjU7XwunKxdnCcPsaT3yAHPXdz2XS1eo19LG,F8gPSpwVHj8FdAJAYULDuZBxFEJut87hUbARYYx3471w,109315.72431576272,0.5526318159124586,0.06659684988072705,0.0541068925711877,0.054394346317496,8188.803242812319,8193.055438584945,46745.8066197662,46770.08029143746,220375.82040597845,220490.2548482447
SBR/USDC[aquafarm],SBR/USDC,HiYggjP2fN53Jw46e5UuskqNP3HH98jceRxEgVoeRwNw,CS7fA5n4c2D82dUoHrYzS3gAqgqaoVSfgsr18kitp2xo,734786.4637283693,0.02162153157488737,0.07569741941905263,0.09654707946769656,0.12560304054769122,65607.08102365256,65641.14877986931,600371.370276655,600683.1248184358,3923068.979316824,3925106.1093875966
scnSOL/USDC[aquafarm],scnSOL/USDC,6Gh36sNXrGWYiWr999d9iZtqgnipJbWuBohyHBN1cJpS,Dkr8B675PGnNwEr9vTKXznjjHke5454EQdz3iaSbparB,607296.1836782435,104.12777725753456,0.036399589703989724,0.03604883241868082,0.05991902569363512,33357.47409611576,33374.79561503996,260538.22851006087,260673.5180659371,1984213.8221616915,1985244.1638827468
pSOL/USDC[aquafarm],pSOL/USDC,GW1Xt9HHtvcnky8X7aBA3BoTgiirJKP5XwC5REFcZSsc,C2YzN6MymD5HM2kPaH7bzcbqciyjfmpqyVaR3KA5V6z1,8142.510963943807,99.17551347153444,0.049857308348710064,0.041473061709274506,0.08627490998162234,309.16808832226826,309.3286298811766,1783.7799542156995,1784.7062167421889,21135.76053988206,21146.735695708132
mSOL/SOL[stable][aquafarm],mSOL/SOL,9EQMEzJdE2LDAY1hw1RytpufdwAXzatYfQ3M2UuT9b88,29cdoMgu6MS2VXpcMo1sqRdWEzdUR9tjvoh8fcK8Z87R,8748844.125710795,1.0428116288331342,0.003410343965499153,0.003420627231244839,0.006337649116047446,182746.4221933846,1819.4586040759123,1301783.0171386276,12960.802639771282,11327998.23369167,112783.73390772272
ORCA/PAI[aquafarm],ORCA/PAI,7LfLiCnoLPefaCVuh6z92TK2tPZUa9bPjW7gHT4jqrec,C7TH2jEJJaxVwwuvkbcDGfHUiZvEkkeYjyAcdTMi5ujb,2272.393603967002,1.9287254588885525,0.006061560983853426,0.010531431862031353,0.021263133153158958,19.26893401222933,19.353157298261724,184.37516548200685,185.18105761334144,2248.1768790988317,2258.003517366397
ORCA/mSOL[aquafarm],ORCA/mSOL,49tTgthTYLMPEqozZNyEQifqkGYxHqqDie9YxVczS3iB,CVapmQn7HaU1yMDW3q6oUV4hx6XoYv54T4zfGXkuJqkA,602301.5231301032,0.018334273540013574,0.013716999904575143,0.020157488132975628,0.02924005894769841,13742.960754268524,131.21024206863208,145816.60572048943,1392.176873405475,1066300.067642252,10180.447466509948
scnSOL/SOL[stable][aquafarm],scnSOL/SOL,2q6UMko5kTnv866W9MTeAFau94pLpsdeNjDdSYSgZUXr,APNpzQvR91v1THbsAyG3HHrUEwvexWYeNCFLQuVnxgMc,3963850.6100735106,1.0361781654832527,0.001375852047332172,0.0032259082156007564,0.016525771565703857,34406.72295656645,342.5599657165119,513981.6879255376,5117.300755929287,12116488.972356785,120634.09968495405
ATLAS/USDC[aquafarm],ATLAS/USDC,3V5sjXj1mrWjjB1Xt6Xwp554QwHE5fppGSxbk4GzAtEW,FZ8x1LCRSPDeHBDoAc3Gc6Y7ETCynuHEr5q5YWV7uRCJ,16056854.374107804,0.022910170378426405,0.041800802305128774,0.02784101749480348,0.042973370683115325,744015.6239102171,744401.9685318852,3981894.2868045736,3983961.9630634035,27377900.414960135,27392116.923643507
POLIS/USDC[aquafarm],POLIS/USDC,CdKPtCb5fBRaGFS4bJgytfReeHuFyhpe9YUyWHPnEWZG,GteBdo9sqE7T41G8AJsaG9WHW48uXBwsLLznmu2TBdgy,9610587.390255436,1.4407477480812543,0.018291236437349086,0.022459896991326216,0.03243175798390853,198625.762413563,198728.90271407162,2310708.652894641,2311908.5334234876,15445023.881445948,15453044.011287807
BOP/USDC[aquafarm],BOP/USDC,9pheQ8EX2wDKHZYm75G9haEbTyAcg8F2gFWybw2w6Vyc,2gXDJZ7XAtQEtf4PRSQZKoq1WMuu1H44tQanbMA3YVpu,454448.1779437907,0.030027094061818086,0.04597964530052967,0.032460791173736965,0.051727521709607684,24174.049040124948,24186.601886504046,144067.43059487682,144142.24041765358,1008313.302444729,1008836.888790011
SAMO/USDC[aquafarm],SAMO/USDC,Epvp7qMYAF21VVjacdB3VfKn6nnXQSF4rGYu8sD6Bkow,6VK1ksrmYGMBWUUZfygGF8tHRGpNxQEWv8pfvzQHdyyc,13754629.628433982,0.018694512451962568,0.05041795906478933,0.0566210396398959,0.1017689991905754,984270.9911200418,984782.0930263225,7399074.040189904,7402916.153673661,52121508.626177065,52148573.73594602
NINJA/SOL[aquafarm],NINJA/SOL,3ECUtPokme1nimJfuAkMtcm7QYjDEfXRQzmGC16LuYnz,4X1oYoFWYtLebk51zuh889r1WFLe8Z9qWApj87hQMfML,653350.6943589383,0.0011550144591152207,0.008599285205427003,0.012196332673702385,0.019953007234089073,7050.372796479209,70.19487053444055,74452.8225814666,741.2666525434746,712056.4086184315,7089.370854424847
SLIM/USDC[aquafarm],SLIM/USDC,8JPid6GtND2tU3A7x7GDfPPEWwS36rMtzF7YoHU44UoA,BVWwyiHVHZQMPHsiW7dZH7bnBVKmbxdeEjWqVRciHCyo,102309.84940791632,0.3321814021477147,0.14595191528710127,0.05672421241185025,0.06761285609516628,17776.407183989748,17785.637930075456,52200.297883060164,52227.40390568722,347409.4859324605,347589.8850828185
wHAPI/USDC[aquafarm],wHAPI/USDC,2Y1Jmpkf5wt1X5zcFHNBDoHxqjTXbMJfj1UFtrYQwUbG,ELfBngAgvLEHVBuJQhhE7AW6eqLX7id2sfrBngVNVAUW,192588.15838525954,17.228941820804998,0.06314524110318596,0.029585326279356533,0.03565883074860031,16654.354865605892,16663.002964144285,56577.629424145576,56607.008461537116,253151.84837149776,253283.30240544621
COPE/USDC[aquafarm],COPE/USDC,DhGTKyT6RVkpvPxXAJodi4Z41RSvQZxV1f5eRvJ5bE4r,HsauTv9s52Zv12eaDuSp6y7BEm4e4BHEyAsbdjyyWzPK,428944.82098323177,0.3470981439367032,0.04834741437642007,0.03361210771757926,0.03566387619890598,25393.49557542658,25406.6816431994,123574.58842400587,123638.75693885714,582265.0544804357,582567.4069646504
